lat,lon,T_CRU_20100131
58.5,-128.5,-18.6252
62.5,-164.5,-15.8751
28.5,109.5,3.9
-69.5,-68.5,
40.5,-83.5,-7.45
-7.5,141.5,27.3002
60.5,25.5,-4.9746
70.5,-107.5,-28.7
-83.5,-161.5,
-87.5,-138.5,
-29.5,-67.5,21.8752
46.5,96.5,-19.5999
18.5,5.5,21.1254
31.5,-84.5,9.3501
-73.5,-95.5,
26.5,44.5,13.65
22.5,95.5,20.9753
-82.5,-130.5,
13.5,-11.5,24.4249
49.5,121.5,-25.0997
-74.5,44.5,
50.5,-103.5,-18.1251
81.5,-67.5,-29.35
43.5,118.5,-13.3498
-74.5,-86.5,
18.5,7.5,20.7498
24.5,8.5,12.275
8.5,26.5,27.92531
15.5,19.5,26.1753
5.5,-73.5,13.67467
54.5,-89.5,-23.6995
66.5,-112.5,-26.5255
37.5,64.5,5.125
5.5,34.5,28.17486
-11.5,21.5,24.2751
-71.5,27.5,
28.5,47.5,11.925
62.5,-94.5,-28.5752
26.5,-102.5,14.3246
69.5,-112.5,-27.075
-71.5,107.5,
56.5,14.5,-1.4
49.5,65.5,-15.3501
8.5,16.5,25.9005
-3.5,102.5,25.44966
66.5,109.5,-29.925
69.5,133.5,-43.625
-78.5,67.5,
-9.5,-59.5,25.05
65.5,143.5,-46.125
43.5,19.5,-2.5504
82.5,-80.5,-35.325
68.5,-84.5,-27.925
35.5,77.5,-15.3001
-88.5,60.5,
59.5,28.5,-4.3505
53.5,70.5,-15.6249
67.5,117.5,-32.825
6.5,-69.5,26.67507
79.5,-64.5,-27.075
-74.5,-106.5,
66.5,105.5,-30.2
43.5,67.5,-2.65
66.5,138.5,-48
43.5,83.5,-14.5501
69.5,-124.5,-28.175
76.5,-119.5,-31.225
67.5,58.5,-20.6996
39.5,97.5,-17.0751
42.5,19.5,-1.2754
73.5,103.5,-27.875
-84.5,-127.5,
71.5,-37.5,-22.9746
67.5,-121.5,-27.1496
-83.5,112.5,
-76.5,132.5,
-80.5,-26.5,
-33.5,21.5,22.0752
8.5,46.5,21.675
31.5,-101.5,8.025
71.5,115.5,-32.925
63.5,-47.5,-11.7
29.5,17.5,14.4998
-77.5,110.5,
77.5,-40.5,-31.6001
-88.5,130.5,
66.5,156.5,-36.4
51.5,-106.5,-15.3001
49.5,-74.5,-21.8247
72.5,-30.5,-20.7501
35.5,-84.5,2.6
56.5,-131.5,-6.95
-78.5,-69.5,
-33.5,-71.5,18.8747
31.5,87.5,-9.95
-78.5,-124.5,
-81.5,173.5,
-16.5,-62.5,25.04986
31.5,-95.5,9.475
-9.5,-66.5,26.79996
25.5,-3.5,13.925
51.5,70.5,-14.3502
-77.5,155.5,
-84.5,-117.5,
63.5,-141.5,-23.5001
53.5,-77.5,-24.5247
72.5,115.5,-33.9
34.5,-89.5,4.45
58.5,161.5,-23.0495
60.5,127.5,-32.9248
77.5,105.5,-35
-79.5,-144.5,
-33.5,115.5,21.9665
41.5,-117.5,-1.15
16.5,-11.5,21.4
-11.5,33.5,22.3503
-73.5,161.5,
49.5,87.5,-23.4996
-87.5,-112.5,
-86.5,55.5,
68.5,176.5,-34.575
32.5,47.5,9.275
-31.5,-53.5,23.3752
50.5,-94.5,-19.8496
60.5,119.5,-29.7249
-84.5,144.5,
39.5,70.5,-8.4751
47.5,-93.5,-16.9999
37.5,-8.5,10.5252
39.5,47.5,2.575
-80.5,-97.5,
9.5,40.5,22.7254
-89.5,118.5,
-80.5,119.5,
-38.5,-67.5,24.5247
-5.5,23.5,24.84963
45.5,-90.5,-15.2998
-23.5,45.5,25.075
19.5,100.5,18.7251
38.5,126.5,-5.9248
-77.5,-10.5,
-83.5,81.5,
47.5,26.5,-2.2747
-75.5,94.5,
-83.5,22.5,
25.5,-1.5,13.825
58.5,90.5,-19.87527
73.5,-123.5,-29.575
62.5,174.5,-25.3749
-82.5,169.5,
-20.5,-52.5,26.2502
33.5,-108.5,3.0497
-49.5,-71.5,13.4
64.5,-47.5,-12.225
59.5,84.5,-20.24995
53.5,125.5,-26.5995
-69.5,89.5,
71.5,84.5,-21.6999
33.5,-104.5,6.5751
21.5,33.5,20.0748
48.5,-112.5,-5.4249
-80.5,-70.5,
-74.5,154.5,
45.5,96.5,-18.1001
0.5,34.5,22.05041
-25.5,-51.5,21.6501
24.5,55.5,17.4002
-84.5,-86.5,
-73.5,-88.5,
64.5,-118.5,-27.4504
35.5,37.5,6
65.5,151.5,-37.85
-86.5,-145.5,
41.5,-101.5,-2.1996
-0.5,-60.5,26.2005
52.5,53.5,-12.8751
77.5,103.5,-30.125
-87.5,107.5,
22.5,40.5,18.5754
-88.5,-130.5,
38.5,79.5,-3.9
75.5,-108.5,-30.45
-66.5,131.5,
48.5,13.5,-2.4504
65.5,87.5,-22.075
58.5,125.5,-28.7748
-23.5,-70.5,18.8755
-28.5,127.5,28.3246
-83.5,79.5,
-75.5,72.5,
-87.5,140.5,
-75.5,46.5,
46.5,79.5,-9.3254
-14.5,-67.5,25.9752
0.5,-71.5,25.774767
65.5,168.5,-29.6747
19.5,41.5,20.6252
-78.5,-144.5,
-71.5,146.5,
-78.5,104.5,
66.5,-140.5,-26.8496
-67.5,-64.5,
-83.5,-171.5,
22.5,-10.5,17.475
-78.5,-68.5,
-72.5,-9.5,
75.5,-111.5,-31.1
67.5,178.5,-26.7
32.5,42.5,9.275
34.5,-95.5,5.225
-72.5,130.5,
12.5,41.5,23.3248
63.5,97.5,-28.8248
53.5,113.5,-26.075
-85.5,-17.5,
45.5,-91.5,-14.3247
53.5,-100.5,-20.19963
71.5,80.5,-20.4755
30.5,3.5,9.7
38.5,21.5,8.3997
77.5,-22.5,-21.45
-77.5,-102.5,
5.5,5.5,28.04972
20.5,77.5,24.575
72.5,94.5,-25.45
-80.5,45.5,
-83.5,152.5,
-77.5,-148.5,
-88.5,-82.5,
-82.5,80.5,
42.5,-78.5,-8.7004
-10.5,-54.5,25.07518
50.5,8.5,-2.3251
-71.5,9.5,
82.5,-43.5,-32.275
-75.5,162.5,
-80.5,70.5,
-84.5,156.5,
57.5,161.5,-20.15
24.5,-14.5,17.8503
-89.5,150.5,
-76.5,-19.5,
50.5,128.5,-23.77518
40.5,114.5,-10.5003
-84.5,-81.5,
20.5,47.5,18.9251
41.5,71.5,-6.0501
47.5,93.5,-20.9998
60.5,144.5,-30.8748
63.5,174.5,-26.0001
-15.5,27.5,24.5751
4.5,-66.5,25.49953
51.5,-65.5,-21.5246
57.5,-108.5,-20.95004
15.5,76.5,24.4998
-10.5,-63.5,25.22507
-89.5,-44.5,
50.5,57.5,-14.7247
68.5,69.5,-22.8501
16.5,80.5,24.8502
-80.5,96.5,
52.5,-75.5,-24.3751
69.5,26.5,-11.8504
27.5,99.5,1.45
63.5,35.5,-9.7254
-78.5,-48.5,
-81.5,-70.5,
61.5,-122.5,-25.9748
-76.5,100.5,
11.5,99.5,24.1005
-82.5,-62.5,
79.5,-48.5,-31.8496
38.5,-110.5,-3.8
-79.5,-77.5,
51.5,82.5,-14.5247
-15.5,24.5,25.6498
69.5,144.5,-38.275
35.5,135.5,3.075
22.5,29.5,17.6255
-24.5,114.5,29.4746
-79.5,16.5,
-70.5,129.5,
49.5,-121.5,-3.675
76.5,-39.5,-30.7496
63.5,-110.5,-25.4502
-87.5,-61.5,
82.5,-26.5,-30.025
-76.5,-130.5,
-73.5,25.5,
9.5,-1.5,26.65
-80.5,60.5,
-77.5,3.5,
70.5,-156.5,-25.0995
-24.5,-47.5,24.8751
8.5,21.5,26.349843
36.5,117.5,-1.75
-82.5,-51.5,
-87.5,64.5,
17.5,1.5,20.1746
18.5,42.5,13.325
-87.5,160.5,
-80.5,-162.5,
-77.5,45.5,
-32.5,123.5,23.5247
53.5,93.5,-21.64968
-15.5,48.5,25.1502
-84.5,37.5,
54.5,80.5,-16.6503
48.5,74.5,-14.525
34.5,9.5,11.3004
52.5,18.5,-2.3248
36.5,-81.5,-0.125
-15.5,-56.5,27.32502
22.5,104.5,15.2004
-17.5,-53.5,25.47498
-76.5,130.5,
11.5,50.5,23.2253
39.5,54.5,3.025
26.5,86.5,17.2505
-74.5,136.5,
46.5,-83.5,-14.025
50.5,37.5,-5.8247
-21.5,130.5,29.6255
51.5,-1.5,3.0754
-16.5,17.5,25.8497
27.5,62.5,10.825
-20.5,-43.5,22.9749
59.5,77.5,-21.09972
35.5,-81.5,4.15
-87.5,19.5,
-44.5,-65.5,19.9997
-14.5,25.5,24.8002
65.5,-161.5,-22.4249
67.5,15.5,-5.55
-20.5,16.5,24.9504
47.5,94.5,-21.67523
69.5,142.5,-41.825
-24.5,150.5,25.4752
-85.5,158.5,
65.5,62.5,-22.9005
-89.5,153.5,
-88.5,-163.5,
-75.5,135.5,
-11.5,-48.5,26.97514
53.5,-6.5,4.925
29.5,-0.5,9.825
68.5,-34.5,-15.0254
-88.5,28.5,
50.5,132.5,-26.2502
63.5,-66.5,-24.325
37.5,83.5,-5.475
-79.5,-52.5,
65.5,174.5,-29.8999
66.5,-134.5,-29.4252
-81.5,-119.5,
-5.5,-52.5,25.6003
64.5,-82.5,-26.225
19.5,36.5,19.9254
54.5,-129.5,-3.075
43.5,105.5,-13.7004
-76.5,-10.5,
60.5,137.5,-35.35
35.5,-107.5,0.5001
37.5,95.5,-9.9998
-74.5,-75.5,
-79.5,-151.5,
-85.5,-168.5,
22.5,4.5,15.4
-26.5,-64.5,25.3246
48.5,81.5,-12.8251
59.5,42.5,-10.0251
-28.5,139.5,30.55
64.5,70.5,-22.2747
-4.5,-39.5,27.34971
37.5,56.5,-1
-83.5,76.5,
40.5,68.5,4.05
-80.5,-55.5,
-84.5,-67.5,
60.5,99.5,-28.0749
-40.5,-73.5,14.675
16.5,-9.5,21.0001
36.5,70.5,-7.4997
-73.5,-16.5,
17.5,7.5,21.6747
62.5,109.5,-29.3249
-39.5,-68.5,22.4996
-88.5,-28.5,
52.5,-107.5,-16.9251
22.5,7.5,14.8
-26.5,-68.5,4.375
63.5,102.5,-28.8497
44.5,100.5,-15.6746
74.5,93.5,-28.525
52.5,-116.5,-11.0501
46.5,108.5,-20.17495
-88.5,-124.5,
-83.5,-99.5,
28.5,57.5,9.1
17.5,106.5,18.1328
22.5,9.5,16.1751
-34.5,135.5,20.8247
-82.5,179.5,
29.5,-106.5,11.6755
18.5,83.5,23.0248
47.5,106.5,-20.77479
29.5,20.5,14.5252
56.5,-121.5,-13.7753
-79.5,68.5,
-87.5,-179.5,
46.5,38.5,-1.175
-87.5,-93.5,
62.5,-146.5,-20.2
-19.5,44.5,28.475
28.5,81.5,13.6754
-83.5,32.5,
-77.5,29.5,
67.5,-38.5,-14.9997
2.5,-64.5,25.12461
-67.5,-66.5,
-81.5,83.5,
2.5,34.5,24.500337
21.5,-78.5,22.3996
-17.5,-66.5,12.6502
46.5,72.5,-9.3001
-84.5,-61.5,
59.5,-160.5,-14.0996
42.5,43.5,-8.8746
64.5,170.5,-25.425
3.5,-73.5,26.05034
-18.5,138.5,27.8747
-71.5,169.5,
52.5,92.5,-25.5001
-89.5,177.5,
66.5,28.5,-12.42495
-80.5,167.5,
60.5,151.5,-28.4995
-87.5,-0.5,
54.5,65.5,-15.1247
34.5,37.5,4.45
-23.5,-57.5,26.7246
66.5,-83.5,-26.75
39.5,117.5,-2.7
-3.5,105.5,26.65042
17.5,42.5,21
-73.5,27.5,
37.5,-80.5,-1
8.5,-73.5,24.0748
-72.5,156.5,
-82.5,-65.5,
13.5,-1.5,23.8249
-31.5,18.5,22.9495
21.5,99.5,14.9498
-78.5,161.5,
19.5,12.5,18.9998
-0.5,41.5,28.95034
-86.5,-146.5,
47.5,112.5,-21.54974
81.5,-60.5,-30.05
-82.5,153.5,
-70.5,54.5,
76.5,-24.5,-22.2747
-75.5,113.5,
-84.5,50.5,
64.5,-97.5,-29.675
23.5,108.5,10.75
13.5,-0.5,23.9753
53.5,69.5,-15.9499
-73.5,157.5,
-73.5,48.5,
-70.5,18.5,
46.5,88.5,-13.0001
79.5,-45.5,-31.5996
-13.5,-69.5,22.60008
-72.5,-97.5,
-17.5,21.5,26.2
-79.5,-46.5,
-80.5,17.5,
37.5,-78.5,1.825
49.5,96.5,-29.1997
61.5,97.5,-28.5496
-83.5,-44.5,
68.5,-51.5,-10.375
55.5,63.5,-14.3997
-69.5,41.5,
77.5,-24.5,-23.2246
-89.5,-78.5,
35.5,99.5,-15.05
30.5,77.5,11.5754
-85.5,12.5,
50.5,107.5,-22.30041
76.5,-67.5,-24.45
-1.5,113.5,26.47509
35.5,137.5,-0.575
21.5,8.5,16.6248
46.5,89.5,-15.7503
-2.5,33.5,23.0249
-7.5,22.5,23.67504
-80.5,-92.5,
-14.5,-54.5,25.674701
-82.5,38.5,
80.5,-93.5,-35.05
-20.5,-44.5,23.1998
56.5,49.5,-11.3503
36.5,-105.5,-3.3998
-81.5,153.5,
-72.5,18.5,
49.5,139.5,-17.0003
31.5,-2.5,9.05
-82.5,-53.5,
60.5,55.5,-14.2254
-79.5,154.5,
-22.5,27.5,27.6995
44.5,-101.5,-7.0751
64.5,-88.5,-28.05
50.5,82.5,-14.1747
-89.5,-112.5,
37.5,84.5,-6.725
12.5,31.5,26.5498
-85.5,-157.5,
-82.5,77.5,
-85.5,131.5,
-79.5,-13.5,
-89.5,-109.5,
-78.5,138.5,
47.5,49.5,-8.5
-73.5,-6.5,
19.5,13.5,18.9755
68.5,171.5,-32.8
44.5,97.5,-14.9249
65.5,-164.5,-19.9752
52.5,36.5,-6.675
-76.5,124.5,
-14.5,134.5,29.3998
37.5,43.5,-3.175
8.5,77.5,26.57526
17.5,29.5,22.1002
49.5,101.5,-19.57496
-83.5,-57.5,
-68.5,112.5,
5.5,-59.5,24.80002
59.5,-74.5,-24.3496
46.5,119.5,-21.89984
55.5,9.5,0.425
56.5,-67.5,-23.3001
40.5,65.5,2.125
63.5,-150.5,-20.5748
49.5,10.5,-3.1998
-14.5,22.5,25.4495
8.5,-1.5,26.9999
-13.5,-68.5,25.25003
27.5,-97.5,15.6996
36.5,136.5,0.867
-88.5,-47.5,
3.5,-56.5,23.5247
45.5,130.5,-16.3003
8.5,-68.5,28.65024
36.5,-121.5,9.9005
-68.5,91.5,
-67.5,90.5,
53.5,-121.5,-8.7246
50.5,-77.5,-22.85
51.5,114.5,-25.0501
48.5,-104.5,-14.2
31.5,24.5,14.1747
-79.5,-45.5,
-79.5,-96.5,
-83.5,85.5,
-75.5,153.5,
-80.5,35.5,
-89.5,-118.5,
-88.5,-17.5,
70.5,-31.5,-18.1003
-80.5,-149.5,
55.5,95.5,-19.87546
-66.5,105.5,
44.5,-91.5,-13.1498
-88.5,149.5,
52.5,-67.5,-23.1753
-79.5,121.5,
34.5,68.5,-3.925
53.5,-92.5,-22.17546
-68.5,144.5,
-89.5,88.5,
-0.5,35.5,17.45038
-11.5,-43.5,26.65048
-89.5,-105.5,
-15.5,-60.5,25.84962
47.5,75.5,-12.5499
38.5,-77.5,0
-77.5,-100.5,
40.5,110.5,-10.0002
-89.5,-173.5,
29.5,-8.5,9.1249
73.5,-54.5,-19.55
11.5,13.5,25.4752
30.5,91.5,-8.07503
48.5,32.5,-3.875
-17.5,16.5,26.2495
-73.5,100.5,
62.5,-158.5,-20.2498
61.5,-111.5,-24.0247
53.5,-115.5,-11.7499
-82.5,-30.5,
-30.5,127.5,26.0004
50.5,34.5,-4.9002
25.5,104.5,5.5749
66.5,144.5,-45.025
69.5,-47.5,-16.2745
67.5,120.5,-33.85
-88.5,-118.5,
-83.5,159.5,
46.5,95.5,-17.3497
67.5,-116.5,-27.0747
43.5,-75.5,-10.4499
-16.5,28.5,27.0496
15.5,49.5,17.125
15.5,102.5,22.5745
-87.5,111.5,
60.5,-142.5,-14.9748
-74.5,84.5,
43.5,-93.5,-12.2755
68.5,-134.5,-28.5996
44.5,74.5,-4.125
47.5,-74.5,-18.3249
41.5,124.5,-12.2001
-84.5,-79.5,
-84.5,-37.5,
77.5,-25.5,-24.5252
-78.5,-71.5,
47.5,132.5,-18.2504
-67.5,91.5,
55.5,30.5,-5.1
49.5,-110.5,-9.8996
74.5,95.5,-29.15
68.5,175.5,-34.475
43.5,53.5,-4.275
-68.5,64.5,
-75.5,-6.5,
-20.5,129.5,29.7501
58.5,71.5,-19.77496
-79.5,-125.5,
64.5,157.5,-34.875
33.5,0.5,5.25
-26.5,114.5,28.0004
-67.5,94.5,
50.5,120.5,-28.0752
-23.5,123.5,32.9495
19.5,101.5,17.5253
-72.5,-1.5,
-81.5,-178.5,
-28.5,-68.5,12.55
66.5,-47.5,-13.75
-76.5,-0.5,
23.5,27.5,15
68.5,172.5,-33.425
39.5,126.5,-9.2745
71.5,-33.5,-21.6505
40.5,77.5,-14.6003
19.5,-101.5,16.6498
60.5,90.5,-21.8246
40.5,-74.5,-3.4
24.5,18.5,15.9003
-82.5,92.5,
75.5,-48.5,-25.175
30.5,119.5,2.15
70.5,155.5,-36.025
-84.5,147.5,
18.5,-97.5,16.1002
54.5,128.5,-28.1499
32.5,-107.5,6.9998
0.5,-72.5,25.824781
23.5,80.5,18.7003
39.5,-90.5,-4.45
61.5,125.5,-32.7254
74.5,-87.5,-30.1
61.5,-157.5,-19.0001
-81.5,6.5,
-83.5,116.5,
-89.5,-57.5,
64.5,113.5,-32.4754
-81.5,-48.5,
44.5,-110.5,-6.325
-33.5,140.5,27.1502
-9.5,124.5,25.84976
53.5,105.5,-25.7
-73.5,30.5,
-89.5,21.5,
61.5,-108.5,-24.6751
66.5,57.5,-19.9247
-78.5,65.5,
0.5,28.5,23.90032
66.5,-171.5,-18.9245
-86.5,-38.5,
78.5,-23.5,-24.8497
58.5,134.5,-32.8001
31.5,15.5,15.4331
-89.5,-38.5,
68.5,-69.5,-25.9
45.5,90.5,-13.0749
41.5,98.5,-10.3747
25.5,113.5,5.85
-38.5,142.5,18.467
-85.5,-45.5,
12.5,3.5,26.0754
-8.5,-42.5,27.34951
-12.5,27.5,22.6746
-86.5,134.5,
-75.5,75.5,
58.5,44.5,-10.1753
27.5,75.5,16.0004
61.5,89.5,-21.6002
-67.5,134.5,
31.5,2.5,8.375
25.5,94.5,12.3503
23.5,93.5,13.2499
-83.5,107.5,
37.5,33.5,0.875
41.5,15.5,7.4251
-84.5,-160.5,
31.5,68.5,5.6
75.5,-19.5,-18.2667
-26.5,131.5,29.2501
43.5,99.5,-12.1505
70.5,105.5,-27.75
-77.5,89.5,
66.5,108.5,-30.25
70.5,76.5,-21.35
-73.5,-123.5,
-78.5,-152.5,
25.5,28.5,13.9755
-31.5,151.5,20.8002
63.5,61.5,-20.3248
48.5,-101.5,-16.725
27.5,30.5,14.3998
65.5,-112.5,-26.3245
20.5,49.5,19.3499
43.5,-115.5,-2.9748
-89.5,36.5,
-28.5,-66.5,23.8251
43.5,86.5,-13.09983
-82.5,-34.5,
-88.5,-116.5,
-83.5,-17.5,
-7.5,32.5,22.47469
-37.5,-61.5,23.5501
16.5,105.5,20.5503
-48.5,-69.5,15.575
51.5,80.5,-13.9254
-79.5,28.5,
41.5,32.5,1.6998
27.5,117.5,5.6
-79.5,-92.5,
-75.5,-2.5,
-4.5,-54.5,26.1251
9.5,3.5,26.87529
30.5,72.5,15.175
19.5,-155.5,16.7249
61.5,166.5,-22.1249
-76.5,84.5,
-53.5,-68.5,11.25
-79.5,-29.5,
-74.5,-0.5,
-16.5,23.5,26.4253
43.5,114.5,-17.6001
-84.5,168.5,
30.5,47.5,11.275
68.5,136.5,-45.075
-34.5,-60.5,24.3496
-68.5,94.5,
-88.5,2.5,
59.5,-98.5,-26.0997
67.5,-143.5,-25.4503
-71.5,124.5,
61.5,168.5,-21.1751
-76.5,-20.5,
30.5,-85.5,11.15
-11.5,26.5,22.1254
-89.5,0.5,
-80.5,110.5,
49.5,-115.5,-7.3501
76.5,-25.5,-24.1498
59.5,-110.5,-22.8246
-71.5,90.5,
51.5,-97.5,-20.3245
8.5,6.5,28.67504
75.5,-32.5,-27.0749
-80.5,135.5,
-75.5,30.5,
-89.5,3.5,
-37.5,145.5,19.2251
24.5,-101.5,12.8003
74.5,101.5,-29.1
-82.5,-98.5,
47.5,17.5,-1.75
40.5,-2.5,3.2999
50.5,110.5,-25.2498
-29.5,-63.5,24.2001
-77.5,0.5,
67.5,101.5,-27.625
64.5,141.5,-47.45
48.5,52.5,-11.7248
77.5,-83.5,-31.55
-87.5,17.5,
-0.5,101.5,26.47462
37.5,68.5,4.725
-81.5,-52.5,
54.5,79.5,-16.6247
30.5,-2.5,9.575
65.5,97.5,-29.225
18.5,0.5,19.05
0.5,-59.5,26.35014
28.5,13.5,12.2499
36.5,7.5,7.6746
-16.5,141.5,28.5753
6.5,36.5,20.24984
-84.5,-45.5,
-79.5,-140.5,
27.5,83.5,16.5003
65.5,141.5,-49.325
-80.5,0.5,
55.5,-103.5,-20.30011
-79.5,-122.5,
-87.5,-128.5,
32.5,35.5,11.3251
57.5,159.5,-21.1498
-88.5,-97.5,
-1.5,-69.5,25.3503
-87.5,-44.5,
43.5,42.5,-13.1749
-78.5,-136.5,
46.5,15.5,-1.7
27.5,-7.5,12.75
-17.5,46.5,26.0254
71.5,126.5,-39.25
34.5,38.5,5.8
40.5,92.5,-5.575
-78.5,11.5,
-85.5,75.5,
48.5,88.5,-22.2246
-36.5,-60.5,23.3749
31.5,12.5,12.1501
-88.5,68.5,
71.5,-110.5,-28.975
-87.5,53.5,
10.5,33.5,27.2753
-72.5,-7.5,
46.5,81.5,-9.675
68.5,164.5,-34.875
62.5,65.5,-21.1505
48.5,39.5,-5.1005
-75.5,-140.5,
13.5,-5.5,23.1997
71.5,-72.5,-27.7
54.5,-127.5,-7.725
68.5,-155.5,-26.3998
22.5,-102.5,14.3751
-76.5,-67.5,
68.5,165.5,-35.875
-7.5,-69.5,26.07512
38.5,-97.5,0.075
-88.5,-64.5,
-28.5,146.5,29.6753
55.5,129.5,-31.9254
22.5,98.5,14.7754
-84.5,31.5,
37.5,98.5,-18.4503
17.5,81.5,23.8749
49.5,138.5,-17.9995
-14.5,-66.5,26.89989
-73.5,-124.5,
71.5,73.5,-22.3249
56.5,-119.5,-18.07452
-79.5,-116.5,
30.5,17.5,15.3496
59.5,-105.5,-24.2002
-3.5,-40.5,27.87526
46.5,84.5,-14.3246
-78.5,-20.5,
56.5,48.5,-10.8752
-20.5,-56.5,26.9001
-5.5,-46.5,26.40026
1.5,24.5,26.35044
-74.5,93.5,
20.5,99.5,17.7245
-85.5,-153.5,
-85.5,-111.5,
46.5,-60.5,-7.075
62.5,99.5,-29.3754
-27.5,18.5,25.8249
-36.5,-70.5,14.75
61.5,61.5,-18.9504
72.5,142.5,-34.45
-13.5,-42.5,24.67504
-2.5,112.5,26.84957
29.5,-82.5,13.375
-23.5,-50.5,23.2748
18.5,37.5,24.0754
-86.5,-98.5,
24.5,37.5,19.2337
-30.5,130.5,25.6248
2.5,113.5,24.2501
26.5,102.5,7.075
-40.5,-67.5,21.7751
-78.5,-162.5,
77.5,-43.5,-30.3
76.5,-47.5,-27.0254
27.5,44.5,12.6
9.5,-6.5,24.0748
-69.5,54.5,
-83.5,-139.5,
71.5,-38.5,-22.9497
-89.5,-178.5,
61.5,74.5,-21.6751
-0.5,31.5,21.4749
11.5,107.5,22.8253
41.5,84.5,-4.225
53.5,-101.5,-19.79994
58.5,115.5,-32.8748
75.5,-80.5,-31.45
61.5,-97.5,-27.8251
68.5,-127.5,-29.7247
6.5,81.5,26.0246
62.5,-144.5,-21.3503
-69.5,102.5,
61.5,-145.5,-18.7255
1.5,41.5,29.79952
-75.5,-99.5,
-88.5,-6.5,
66.5,66.5,-23.1497
40.5,-112.5,-1.1
-85.5,42.5,
-78.5,-67.5,
41.5,57.5,-1.45
-19.5,46.5,22.8001
27.5,70.5,16.125
64.5,19.5,-8.0504
60.5,24.5,-5.2253
-1.5,14.5,24.42459
49.5,-89.5,-21.3502
78.5,-62.5,-29.4248
74.5,-27.5,-22.2004
-82.5,-90.5,
-81.5,34.5,
-28.5,-65.5,25.2747
-89.5,-158.5,
68.5,-28.5,-10.65
74.5,-36.5,-27.5005
-7.5,26.5,24.17533
-75.5,58.5,
61.5,32.5,-7.3254
8.5,20.5,27.75027
-77.5,128.5,
-78.5,-80.5,
49.5,75.5,-14.6503
-87.5,-58.5,
-84.5,98.5,
13.5,29.5,23.8748
-86.5,-75.5,
70.5,82.5,-20.8754
-76.5,111.5,
49.5,1.5,2.4252
28.5,118.5,4.35
48.5,139.5,-13.67518
21.5,-10.5,18.075
19.5,76.5,24.5747
-32.5,-66.5,25.675
-24.5,-55.5,25.0249
-83.5,146.5,
-84.5,-104.5,
-76.5,-60.5,
0.5,109.5,26.19986
13.5,34.5,26.9004
72.5,102.5,-25.325
-80.5,-163.5,
-75.5,-77.5,
22.5,17.5,16.4998
-7.5,142.5,27.19986
-84.5,-91.5,
24.5,112.5,7.95
-71.5,159.5,
33.5,117.5,1.35
31.5,88.5,-9.35001
18.5,99.5,20.8502
40.5,67.5,3.275
-89.5,-137.5,
64.5,34.5,-9.7495
-13.5,28.5,23.0253
-71.5,-60.5,
-77.5,124.5,
71.5,77.5,-21.0251
70.5,-102.5,-29.234
67.5,131.5,-43.075
62.5,146.5,-37.825
-6.5,14.5,24.22497
10.5,29.5,29.14994
-37.5,147.5,18.2747
-82.5,-77.5,
68.5,18.5,-11.725
35.5,-76.5,5.425
65.5,131.5,-42.875
63.5,56.5,-17.44978
27.5,45.5,12.6
-7.5,-41.5,27.50006
32.5,21.5,11.8999
47.5,74.5,-12.3752
-76.5,21.5,
2.5,11.5,24.50031
-87.5,22.5,
-81.5,91.5,
55.5,84.5,-16.8251
-72.5,28.5,
-81.5,-177.5,
72.5,-88.5,-29.45
-72.5,149.5,
-84.5,-48.5,
-86.5,77.5,
-84.5,149.5,
63.5,-41.5,-7.025
78.5,-41.5,-32.3253
39.5,105.5,-8.0253
50.5,60.5,-15.3252
-86.5,-164.5,
26.5,-97.5,16.8
-80.5,25.5,
-78.5,24.5,
30.5,37.5,9.525
2.5,-55.5,24.6502
10.5,25.5,26.8752
29.5,0.5,9.9
48.5,-71.5,-20.8503
63.5,87.5,-21.675
-79.5,166.5,
11.5,-84.5,24.25008
8.5,-77.5,25.3753
-31.5,-52.5,23.4
65.5,102.5,-29.7
45.5,-77.5,-14.7248
-10.5,31.5,22.42467
45.5,-92.5,-13.8254
-8.5,-54.5,24.9248
53.5,102.5,-19.74957
-0.5,27.5,23.52538
38.5,101.5,-13.1254
29.5,46.5,11.525
29.5,88.5,-6.325
36.5,56.5,1.7
-23.5,-46.5,22.8497
-25.5,-63.5,27.3746
-81.5,1.5,
-89.5,-134.5,
17.5,-3.5,19.475
38.5,56.5,0.4
-28.5,26.5,23.6249
15.5,107.5,17.3004
46.5,121.5,-18.6252
46.5,-108.5,-4.9998
-71.5,82.5,
-76.5,-123.5,
-0.5,111.5,25.94982
-66.5,88.5,
-22.5,34.5,28.2745
66.5,-35.5,-8.275
-83.5,-97.5,
72.5,93.5,-25.15
-79.5,67.5,
-87.5,8.5,
-78.5,-105.5,
32.5,10.5,12.8996
-80.5,-66.5,
48.5,66.5,-14.5748
46.5,114.5,-20.5
-76.5,122.5,
49.5,39.5,-5.9501
-0.5,-77.5,21.12505
29.5,81.5,0.5
23.5,78.5,19.8003
16.5,38.5,21.5253
-76.5,87.5,
61.5,70.5,-21.2249
-80.5,8.5,
-81.5,23.5,
-89.5,58.5,
7.5,-64.5,25.6247
29.5,-105.5,11.7754
-75.5,-94.5,
38.5,94.5,-10.8754
78.5,-45.5,-30.5001
-16.5,-60.5,26.57545
-27.5,-49.5,21.4497
3.5,-76.5,19.87527
-78.5,-49.5,
15.5,-4.5,21.1749
